,location_x,location_y,time,statsbomb_xg,outcome,player,team,bodypart,technique,first_touch,state_of_play,assist,assist2,assist3,assist_state_of_play,inside_18_width,inside_18_depth,inside_18,shot_distance,shot_angle,bodypart_angle,significant_time
2601,111.3,45.4,2023-06-24 00:10:35.807,0.10682494000000001,Saved,Cleiton Augusto Oliveira Silva,Bengaluru,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,10.23962889952561,121.83,Right - Inside Foot,Stoppage Time
2602,95.3,53.0,2023-06-24 00:11:12.918,0.025916314000000003,Off T,João Victor de Albuquerque Bruno,Hyderabad,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,27.91218371965906,117.76,Right - Outside Foot,Stoppage Time
2603,103.0,26.6,2023-06-24 00:13:41.546,0.030627333000000003,Blocked,Muhammad Ashique Kuruniyan,Bengaluru,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,21.6462467878383,51.75,Left - Outside Foot,Stoppage Time
2604,110.0,52.4,2023-06-24 00:15:50.176,0.120161735,Off T,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,15.9298462013919,141.12,Right - Outside Foot,Stoppage Time
2605,83.0,31.5,2023-06-24 00:17:37.780,0.0067746136,Blocked,João Victor de Albuquerque Bruno,Hyderabad,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,37.963798545456434,77.06,Left - Inside Foot,Stoppage Time
2606,102.7,33.5,2023-06-24 00:17:58.577,0.06856426,Saved,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,18.480800848448098,69.41,Left - Inside Foot,Stoppage Time
2607,88.6,43.1,2023-06-24 00:34:16.036,0.020552801000000002,Saved,Suresh Singh Wangjam,Bengaluru,Left Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,31.552654404978362,95.64,Right - Inside Foot,Stoppage Time
2608,84.4,45.0,2023-06-24 00:36:31.841,0.010952023,Off T,Aniket Anil Jadhav,Hyderabad,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,35.94940889639216,97.99,Right - Inside Foot,Stoppage Time
2609,92.9,36.4,2023-06-24 00:42:44.067,0.020970754,Blocked,Suresh Singh Wangjam,Bengaluru,Left Foot,Half Volley,True,Open Play,Low Pass,,,From Free Kick,True,False,False,27.338068695502244,82.43,Left - Outside Foot,Stoppage Time
2610,100.1,33.8,2023-06-24 00:46:34.319,0.08090951,Blocked,Jayesh Dilip Rane,Bengaluru,Left Foot,Half Volley,False,Open Play,High Pass,,,From Free Kick,True,False,False,20.843464203437975,72.7,Left - Outside Foot,Stoppage Time
2611,101.8,42.8,2023-06-24 00:07:53.789,0.09287735,Saved,Lalrinliana Hnamte,East Bengal,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,18.41412501315227,98.75,Right - Inside Foot,Stoppage Time
2612,103.6,41.5,2023-06-24 00:09:12.999,0.1031627,Blocked,Nerijus Valskis,Jamshedpur,Left Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,True,True,16.46845469374708,95.23,Right - Inside Foot,Stoppage Time
2613,93.8,57.9,2023-06-24 00:15:44.733,0.009114429,Blocked,Antonio Perošević,East Bengal,Left Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,31.730899766631268,124.34,Right - Inside Foot,Stoppage Time
2614,113.8,43.7,2023-06-24 00:16:18.355,0.1841595,Goal,Franjo Prce,East Bengal,Right Foot,Half Volley,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.220110802473883,120.83,Right - Outside Foot,Stoppage Time
2615,106.9,35.4,2023-06-24 00:26:20.641,0.04003766,Blocked,Nerijus Valskis,Jamshedpur,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,13.884163640637482,70.65,Left - Head,Stoppage Time
2616,103.8,56.5,2023-06-24 00:37:21.201,0.031989496,Off T,Antonio Perošević,East Bengal,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,23.123364807051765,135.53,Right - Inside Foot,Stoppage Time
2617,101.0,48.5,2023-06-24 00:39:49.766,0.07155896,Blocked,Lalrinliana Hnamte,East Bengal,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,20.81465829649865,114.1,Right - Outside Foot,Stoppage Time
2618,90.5,43.3,2023-06-24 00:44:10.150,0.021108553000000002,Off T,Alexandre Monteiro de Lima,Jamshedpur,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,29.684002425549018,96.38,Right - Inside Foot,Stoppage Time
2619,104.8,60.4,2023-06-24 00:45:38.160,0.012475705,Off T,Seminlen Doungel,Jamshedpur,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,False,True,False,25.440125785852555,143.31,Right - Inside Foot,Stoppage Time
2620,113.4,42.7,2023-06-24 00:47:49.899,0.0955466,Wayward,Nerijus Valskis,Jamshedpur,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.130918594402823,112.25,Right - Head,Stoppage Time
2621,116.3,37.1,2023-06-24 00:47:50.410,0.40997089999999997,Goal,Peter Hartley,Jamshedpur,Head,Normal,False,Open Play,,,,From Free Kick,True,True,True,4.701063709417265,51.91,Left - Head,Stoppage Time
2622,99.2,51.1,2023-06-24 00:00:29.187,0.035168793000000004,Saved,Antonio Perošević,East Bengal,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,23.576471322061746,118.09,Right - Inside Foot,Stoppage Time
2623,107.2,44.8,2023-06-24 00:01:44.815,0.07126632000000001,Blocked,Komal Thatal,Jamshedpur,Right Foot,Half Volley,False,Open Play,,,,From Free Kick,True,True,True,13.670405992508046,110.56,Right - Outside Foot,Stoppage Time
2624,102.1,31.4,2023-06-24 00:01:47.856,0.051698424,Saved,Ishan Pandita,Jamshedpur,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,19.858751219550545,64.34,Left - Outside Foot,Stoppage Time
2625,98.4,46.8,2023-06-24 00:04:54.481,0.0701145,Saved,Nerijus Valskis,Jamshedpur,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,22.645087767549054,107.47,Right - Inside Foot,Stoppage Time
2626,101.9,39.0,2023-06-24 00:07:57.093,0.05323731,Blocked,Lalrinliana Hnamte,East Bengal,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,18.12760326132497,86.84,Left - Outside Foot,Stoppage Time
2627,97.5,56.7,2023-06-24 00:10:30.944,0.021353139,Blocked,Antonio Perošević,East Bengal,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,28.020349747995652,126.58,Right - Inside Foot,Stoppage Time
2628,112.7,36.0,2023-06-24 00:23:39.152,0.11989341,Wayward,Seminlen Doungel,Jamshedpur,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,8.324061508662702,61.28,Left - Head,Stoppage Time
2629,100.8,26.2,2023-06-24 00:33:58.562,0.06570703,Blocked,Amir Derviševič,East Bengal,Left Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,23.64487259428564,54.29,Left - Outside Foot,Stoppage Time
2630,113.3,20.9,2023-06-24 00:35:57.491,0.00888233,Blocked,Komal Thatal,Jamshedpur,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,False,True,False,20.241047403728892,19.33,Left - Inside Foot,Stoppage Time
2631,112.2,29.3,2023-06-24 00:36:37.424,0.06779367,Blocked,Ishan Pandita,Jamshedpur,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,13.241223508422472,36.09,Left - Inside Foot,Stoppage Time
2632,108.4,29.1,2023-06-24 00:36:39.179,0.06869365,Off T,Komal Thatal,Jamshedpur,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,15.917600321656522,46.78,Left - Inside Foot,Stoppage Time
2633,97.2,37.4,2023-06-24 00:38:23.891,0.030317487,Blocked,Komal Thatal,Jamshedpur,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,22.947766775876033,83.49,Left - Outside Foot,Stoppage Time
2634,116.3,56.1,2023-06-24 00:42:21.510,0.011030073000000001,Off T,Jackichand Singh,East Bengal,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,16.519685227025363,167.06,Right - Outside Foot,Stoppage Time
2635,88.1,57.3,2023-06-24 00:44:45.534,0.0062499750000000005,Off T,Narender Gahlot,Jamshedpur,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,36.289116825847394,118.47,Right - Outside Foot,Stoppage Time
2636,72.7,51.3,2023-06-24 00:46:01.512,0.0073546665,Off T,Jackichand Singh,Jamshedpur,Right Foot,Lob,True,Open Play,,,,From Free Kick,True,False,False,48.63106003368629,103.44,Right - Outside Foot,Stoppage Time
2637,94.6,34.8,2023-06-24 00:46:59.332,0.025267094,Wayward,Ishan Pandita,Jamshedpur,Left Foot,Half Volley,False,Open Play,,,,From Free Kick,True,False,False,25.926820090400604,78.43,Left - Outside Foot,Stoppage Time
2638,111.3,32.3,2023-06-24 00:48:31.572,0.0470265,Wayward,Jordan Murray,Jamshedpur,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.618089343777664,48.49,Left - Head,Stoppage Time
2639,113.6,30.6,2023-06-24 00:49:54.447,0.06679841,Off T,Alexandre Monteiro de Lima,Jamshedpur,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.371895180663602,34.25,Left - Head,Stoppage Time
2640,108.0,42.4,2023-06-24 00:00:10.552,0.051916853000000006,Off T,Deshorn Brown,NorthEast United,Right Foot,Overhead Kick,True,Open Play,,,,From Free Kick,True,True,True,12.237646832622683,101.31,Right - Outside Foot,Stoppage Time
2641,105.3,28.8,2023-06-24 00:07:03.473,0.10554991,Off T,Deshorn Brown,NorthEast United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,18.480530295421723,52.7,Left - Inside Foot,Stoppage Time
2642,80.0,55.2,2023-06-24 00:08:33.239,0.005019871,Off T,Provat Lakra,NorthEast United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,42.79065318501226,110.81,Right - Outside Foot,Stoppage Time
2643,113.0,33.3,2023-06-24 00:13:50.094,0.5253574999999999,Goal,Cleiton Augusto Oliveira Silva,Bengaluru,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,9.689685237405808,46.25,Left - Outside Foot,Stoppage Time
2644,101.6,40.0,2023-06-24 00:16:38.550,0.03396185,Blocked,Khassa Camara,NorthEast United,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,18.400000000000006,90.0,Other,Stoppage Time
2645,111.8,38.5,2023-06-24 00:16:52.361,0.47825205,Goal,Deshorn Brown,NorthEast United,Left Foot,Half Volley,False,Open Play,High Pass,,,From Free Kick,True,True,True,8.336066218546975,79.63,Left - Outside Foot,Stoppage Time
2646,107.9,56.3,2023-06-24 00:21:55.763,0.027047284,Saved,Udanta Kumam Singh,Bengaluru,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,20.300246303924485,143.41,Right - Outside Foot,Stoppage Time
2647,109.5,40.1,2023-06-24 00:24:54.772,0.10311528,Goal,Mathias Coureur,NorthEast United,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,10.50047617967871,90.55,Right - Outside Foot,Stoppage Time
2648,115.2,30.3,2023-06-24 00:28:33.378,0.047433898,Off T,Yroundu Musavu-King,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.822661410207749,26.33,Left - Head,Stoppage Time
2649,98.5,52.8,2023-06-24 00:35:56.379,0.05695956,Saved,Mathias Coureur,NorthEast United,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,25.02179050347916,120.77,Right - Outside Foot,Stoppage Time
2650,102.3,50.2,2023-06-24 00:41:26.983,0.04619638,Goal,Jayesh Dilip Rane,Bengaluru,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,20.428656343479865,119.95,Right - Outside Foot,Stoppage Time
2651,83.6,47.0,2023-06-24 00:01:52.001,0.007118439000000001,Saved,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,37.06696642564644,100.89,Right - Outside Foot,Stoppage Time
2652,104.3,37.3,2023-06-24 00:02:38.865,0.08956396,Saved,Sunil Chhetri,Bengaluru,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,15.930473941474563,80.24,Left - Inside Foot,Stoppage Time
2653,91.3,42.3,2023-06-24 00:08:10.675,0.023583874,Off T,Jayesh Dilip Rane,Bengaluru,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,28.79201278132531,94.58,Right - Outside Foot,Stoppage Time
2654,105.5,51.5,2023-06-24 00:10:03.668,0.038674045000000004,Blocked,Jayesh Dilip Rane,Bengaluru,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,18.506755523321747,128.42,Right - Outside Foot,Stoppage Time
2655,102.9,36.0,2023-06-24 00:26:43.854,0.12567112,Off T,Mathias Coureur,NorthEast United,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,17.561605849124383,76.83,Left - Inside Foot,Stoppage Time
2656,106.9,39.3,2023-06-24 00:30:24.495,0.059867185,Wayward,Sunil Chhetri,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,13.118688958886091,86.94,Left - Head,Stoppage Time
2657,107.1,26.3,2023-06-24 00:35:39.034,0.059413362000000004,Goal,Prince Vinny Ibara Doniama,Bengaluru,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,18.817545004596113,43.28,Left - Inside Foot,Stoppage Time
2658,103.6,36.7,2023-06-24 00:37:07.329,0.041025057000000004,Blocked,Rochharzela Rochharzela,NorthEast United,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,16.728717822953442,78.62,Left - Outside Foot,Stoppage Time
2659,107.1,26.2,2023-06-24 00:37:09.035,0.056424387000000006,Saved,Deshorn Brown,NorthEast United,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,18.8904737897174,43.07,Left - Outside Foot,Stoppage Time
2660,107.7,44.5,2023-06-24 00:37:10.499,0.38622412,Off T,Mathias Coureur,NorthEast United,Head,Diving Header,False,Open Play,,,,From Free Kick,True,True,True,13.097327971765841,110.1,Right - Head,Stoppage Time
2661,96.2,27.1,2023-06-24 00:46:50.067,0.016418897000000002,Blocked,Muhammad Ashique Kuruniyan,Bengaluru,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,27.071202411418668,61.54,Left - Outside Foot,Stoppage Time
2662,78.1,40.4,2023-06-24 00:50:23.444,0.007154211000000001,Off T,Mathias Coureur,NorthEast United,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,41.901909264376016,90.55,Right - Outside Foot,Stoppage Time
2663,115.9,53.9,2023-06-24 00:12:53.984,0.013785786000000001,Saved,Lallianzuala Chhangte,Chennaiyin,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,14.492066795319428,163.57,Right - Inside Foot,Stoppage Time
2664,96.9,26.4,2023-06-24 00:14:33.896,0.026274526000000003,Off T,Suhair Vadakkepeedika,NorthEast United,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,26.806156009394556,59.51,Left - Inside Foot,Stoppage Time
2665,101.3,49.7,2023-06-24 00:19:43.812,0.029055296,Off T,Federico Gallego Revetria,NorthEast United,Right Foot,Volley,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,21.066086489901256,117.42,Right - Outside Foot,Stoppage Time
2666,91.4,30.8,2023-06-24 00:26:09.792,0.024148816,Saved,Suhair Vadakkepeedika,NorthEast United,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,30.043302082161336,72.17,Left - Inside Foot,Stoppage Time
2667,112.5,41.8,2023-06-24 00:36:45.792,0.08677696400000001,Saved,Suhair Vadakkepeedika,NorthEast United,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.712976079309464,103.5,Right - Head,Stoppage Time
2668,108.7,51.9,2023-06-24 00:37:11.593,0.11937911,Off T,Lallianzuala Chhangte,Chennaiyin,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,16.41036257978476,136.48,Right - Inside Foot,Stoppage Time
2669,96.0,54.2,2023-06-24 00:38:31.776,0.017929934,Off T,Hernán Daniel Santana Trujillo,NorthEast United,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,27.88619730260833,120.61,Right - Outside Foot,Stoppage Time
2670,102.8,59.8,2023-06-24 00:40:21.232,0.019422531,Goal,Lallianzuala Chhangte,Chennaiyin,Left Foot,Normal,True,Open Play,,,,From Free Kick,False,True,False,26.22746651889961,139.02,Right - Inside Foot,Stoppage Time
2671,108.5,50.3,2023-06-24 00:43:14.398,0.08815552,Wayward,Vladimir Koman Jr.,Chennaiyin,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,15.438264151127871,131.85,Right - Outside Foot,Stoppage Time
2672,111.9,49.9,2023-06-24 00:44:01.190,0.08271429,Saved,Vladimir Koman Jr.,Chennaiyin,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,12.791403363196702,140.71,Right - Outside Foot,Stoppage Time
2673,83.0,50.0,2023-06-24 00:44:08.941,0.0066151735,Blocked,Ariel Borysiuk,Chennaiyin,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,38.3275357934736,105.12,Right - Outside Foot,Stoppage Time
2674,109.5,46.9,2023-06-24 00:47:59.426,0.12282415,Off T,Hernán Daniel Santana Trujillo,NorthEast United,Left Foot,Half Volley,True,Open Play,Low Pass,,,From Free Kick,True,True,True,12.564234954823155,123.31,Right - Inside Foot,Stoppage Time
2675,105.0,44.3,2023-06-24 00:03:20.764,0.020380484,Blocked,Lalkhawpuimawia Lalkhawpuimawia,NorthEast United,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,15.604166110369372,106.0,Right - Head,Stoppage Time
2676,118.3,44.2,2023-06-24 00:06:22.998,0.24974634,Off T,Slavko Damjanović,Chennaiyin,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,4.531004303683681,157.96,Right - Head,Stoppage Time
2677,85.6,38.4,2023-06-24 00:07:37.734,0.020058831000000003,Post,Gurjinder Kumar,NorthEast United,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,34.43718920004942,87.34,Left - Inside Foot,Stoppage Time
2678,108.8,49.8,2023-06-24 00:07:40.661,0.19276355,Off T,Lalkhawpuimawia Lalkhawpuimawia,NorthEast United,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,True,True,14.88220413782851,131.19,Right - Outside Foot,Stoppage Time
2679,115.3,45.4,2023-06-24 00:12:13.128,0.09558466,Blocked,Slavko Damjanović,Chennaiyin,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.158910531638178,138.96,Right - Head,Stoppage Time
2680,96.2,27.0,2023-06-24 00:21:03.991,0.02729927,Off T,Lalkhawpuimawia Lalkhawpuimawia,NorthEast United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,27.118997031601296,61.36,Left - Inside Foot,Stoppage Time
2681,89.3,33.7,2023-06-24 00:22:27.666,0.019036826,Saved,Hernán Daniel Santana Trujillo,NorthEast United,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,31.339751115795416,78.4,Left - Inside Foot,Stoppage Time
2682,112.1,38.6,2023-06-24 00:27:28.415,0.17097162,Off T,Rahim Ali,Chennaiyin,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,8.02309167341369,79.95,Left - Head,Stoppage Time
2683,104.0,47.9,2023-06-24 00:28:47.984,0.36243704,Goal,Anirudh Thapa,Chennaiyin,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,17.844046626256052,116.28,Right - Outside Foot,Stoppage Time
2684,81.0,32.6,2023-06-24 00:40:23.888,0.0067813606,Off T,Ariel Borysiuk,Chennaiyin,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,39.69584361113894,79.26,Left - Inside Foot,Stoppage Time
2685,102.8,13.2,2023-06-24 00:49:08.017,0.0054213973,Blocked,Mashoor Shereef Thangalakath,NorthEast United,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,False,True,False,31.844622779992232,32.69,Left - Inside Foot,Stoppage Time
2686,117.9,47.0,2023-06-24 00:03:50.645,0.12181465,Wayward,Bruno Edgar Silva Almeida,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.308214556237384,163.3,Right - Head,Stoppage Time
2687,99.6,47.9,2023-06-24 00:12:19.824,0.067361236,Off T,Naorem Mahesh Singh,Bengaluru,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,21.87624282183758,111.17,Right - Outside Foot,Stoppage Time
2688,105.3,34.7,2023-06-24 00:19:05.128,0.05552749,Blocked,Thongkhosiem Haokip,East Bengal,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,15.626259949200898,70.17,Left - Inside Foot,Stoppage Time
2689,92.7,25.0,2023-06-24 00:20:20.760,0.016014736,Off T,Bruno Edgar Silva Almeida,Bengaluru,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,31.14947832628983,61.21,Left - Outside Foot,Stoppage Time
2690,107.6,44.5,2023-06-24 00:27:16.844,0.032802735,Goal,Thongkhosiem Haokip,East Bengal,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,13.191285001848764,109.95,Right - Head,Stoppage Time
2691,117.7,35.4,2023-06-24 00:36:20.208,0.16093978,Off T,Alan Henrique Costa,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,5.142956348249516,26.57,Left - Head,Stoppage Time
2692,110.3,45.0,2023-06-24 00:40:33.267,0.10635183000000001,Off T,Daniel Chima Chukwu,East Bengal,Right Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,10.912836478203092,117.27,Right - Outside Foot,Stoppage Time
2693,94.0,52.8,2023-06-24 00:02:34.063,0.01801982,Blocked,Bruno Edgar Silva Almeida,Bengaluru,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,28.979993098687927,116.21,Right - Outside Foot,Stoppage Time
2694,99.8,53.3,2023-06-24 00:09:49.513,0.029563958,Blocked,Udanta Kumam Singh,Bengaluru,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,24.185326129701043,123.36,Right - Outside Foot,Stoppage Time
2695,103.2,51.9,2023-06-24 00:10:50.953,0.06854842,Off T,Amarjit Singh Kiyam Singh,East Bengal,Right Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,20.587617637793837,125.31,Right - Outside Foot,Stoppage Time
2696,108.4,39.8,2023-06-24 00:20:28.797,0.036408328000000004,Off T,Prince Vinny Ibara Doniama,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.601724009818534,89.01,Left - Head,Stoppage Time
2697,113.1,57.0,2023-06-24 00:26:22.876,0.01547462,Wayward,Prince Vinny Ibara Doniama,Bengaluru,Right Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,18.346934348822423,157.91,Right - Outside Foot,Stoppage Time
2698,109.3,42.6,2023-06-24 00:26:38.930,0.2834774,Blocked,Sunil Chhetri,Bengaluru,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,11.011357772772623,103.66,Right - Outside Foot,Stoppage Time
2699,112.5,48.5,2023-06-24 00:41:12.698,0.082970545,Saved,Prince Vinny Ibara Doniama,Bengaluru,Left Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,11.335784048754634,138.58,Right - Inside Foot,Stoppage Time
2700,112.2,41.7,2023-06-24 00:42:42.354,0.083195105,Blocked,Prince Vinny Ibara Doniama,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.98310716450681,102.3,Right - Head,Stoppage Time
2701,97.9,43.1,2023-06-24 00:44:01.541,0.035081774,Off T,Udanta Kumam Singh,Bengaluru,Right Foot,Half Volley,True,Open Play,Low Pass,,,From Free Kick,True,False,False,22.316361710637327,97.98,Right - Outside Foot,Stoppage Time
2702,89.2,44.1,2023-06-24 00:01:14.183,0.021906182,Off T,Jeakson Singh Thaunaojam,Bengaluru,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,31.071691296097804,97.58,Right - Outside Foot,Stoppage Time
2703,90.5,41.8,2023-06-24 00:03:19.563,0.02364582,Saved,Iman Basafa,Bengaluru,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,29.55486423585803,93.49,Right - Outside Foot,Stoppage Time
2704,91.3,34.1,2023-06-24 00:07:15.686,0.024770178,Off T,Adrián Nicolás Luna Retamar,Kerala Blasters,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,29.300170647967224,78.38,Left - Inside Foot,Stoppage Time
2705,106.0,41.4,2023-06-24 00:24:46.893,0.10053039,Off T,Sunil Chhetri,Bengaluru,Right Foot,Half Volley,True,Open Play,Low Pass,,,From Free Kick,True,True,True,14.069825869569247,95.71,Right - Outside Foot,Stoppage Time
2706,92.5,23.7,2023-06-24 00:38:27.529,0.008053143,Wayward,Muhammad Ashique Kuruniyan,Bengaluru,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,31.967796295647283,59.34,Left - Outside Foot,Stoppage Time
2707,94.0,40.4,2023-06-24 00:43:19.720,0.02410032,Blocked,Lalthathanga Khawlhring,Kerala Blasters,Left Foot,Half Volley,False,Open Play,,,,From Free Kick,True,False,False,26.00307674103201,90.88,Right - Inside Foot,Stoppage Time
2708,99.1,41.2,2023-06-24 00:46:29.661,0.076081276,Blocked,Álvaro Vázquez García,Kerala Blasters,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,20.934421415458328,93.29,Right - Outside Foot,Stoppage Time
2709,99.3,48.6,2023-06-24 00:03:16.430,0.04881608,Off T,Cleiton Augusto Oliveira Silva,Bengaluru,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,22.415396494374132,112.56,Right - Inside Foot,Stoppage Time
2710,93.5,40.6,2023-06-24 00:04:52.640,0.033351786,Off T,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Half Volley,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,26.506791582535975,91.3,Right - Outside Foot,Stoppage Time
2711,108.3,28.1,2023-06-24 00:09:00.726,0.025257224,Saved,Marko Lešković,Kerala Blasters,Right Foot,Overhead Kick,True,Open Play,,,,From Free Kick,True,True,True,16.688319268278637,44.51,Left - Inside Foot,Stoppage Time
2712,110.8,50.9,2023-06-24 00:10:58.316,0.17313549,Off T,Udanta Kumam Singh,Bengaluru,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,14.263590010933434,139.83,Right - Outside Foot,Stoppage Time
2713,106.7,34.6,2023-06-24 00:12:31.951,0.032548044000000005,Blocked,Marko Lešković,Kerala Blasters,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,14.354441821262153,67.9,Left - Head,Stoppage Time
