,statsbomb_xg,goal,time,player,team,shot_distance,inside_18,shot_angle,bodypart,technique,first_touch,assist,state_of_play
1492,0.02212402,False,47,Mohammed Irshad,NorthEast United,26.379727064547122,False,102.03,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1493,0.1469125,False,0,Laldanmawia Ralte,NorthEast United,12.766362050325851,True,95.84,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1494,0.049975604,False,2,Imran Khan,Chennaiyin,20.856893344887204,True,56.54,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1495,0.022868792000000002,True,6,Ariel Borysiuk,Chennaiyin,30.440105124654224,False,106.41,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1496,0.007514652,True,12,Vladimir Koman Jr.,Chennaiyin,27.877230852435826,False,28.5,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1497,0.010901494000000001,False,16,Imran Khan,NorthEast United,24.20743687382041,False,38.29,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1498,0.048047807000000005,False,21,Suhair Vadakkepeedika,NorthEast United,11.833849753989611,True,30.47,Head,Ground,False,Unassisted,Set Piece - Free Kick
1499,0.033861555,False,24,Hernán Daniel Santana Trujillo,NorthEast United,31.68106690122667,False,80.0,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1500,0.03248427,False,25,Marcelo Leite Pereira,NorthEast United,30.519665791092795,False,107.54,Left Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1501,0.039096070000000004,False,29,Marco Sahanek,NorthEast United,22.30358715543309,True,127.9,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1502,0.06960933,False,30,Patrick Flottmann,NorthEast United,7.742092740338362,True,54.46,Head,Ground,False,Unassisted,Set Piece - Free Kick
1503,0.07985148,False,30,Patrick Flottmann,NorthEast United,10.96357605893259,True,75.2,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1504,0.02282836,False,32,Edwin Sydney Vanspaul,Chennaiyin,31.751692868255066,False,95.6,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1505,0.027198115000000002,False,35,Provat Lakra,NorthEast United,23.91526709029192,True,137.03,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1506,0.039630633000000005,False,37,Marcelo Leite Pereira,NorthEast United,22.269710370815332,False,73.03,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1507,0.11136662,False,41,Hernán Daniel Santana Trujillo,NorthEast United,6.484597134749392,True,107.04,Head,Ground,False,Unassisted,Set Piece - Free Kick
1508,0.029344905,False,42,Marco Sahanek,NorthEast United,24.28435710493486,False,125.78,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1509,0.20377009000000001,False,42,Imran Khan,NorthEast United,11.9553335377981,True,46.69,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1510,0.042770818,False,43,Hernán Daniel Santana Trujillo,NorthEast United,20.746083967823907,True,56.0,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1511,0.41265407,False,43,Patrick Flottmann,NorthEast United,7.964923100695949,True,118.5,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1512,0.022089189000000002,False,44,Imran Khan,NorthEast United,22.536414976655006,True,39.06,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1513,0.035155423000000005,False,48,Mirlan Murzaev,Chennaiyin,19.83053201505194,True,56.31,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1514,0.13674012,False,49,Germanpreet Singh,Chennaiyin,15.804113388608679,True,131.15,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1515,0.04151775,False,52,Gurjinder Kumar,NorthEast United,20.28299780604435,False,77.47,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1516,0.018236628,False,4,Hitesh Sharma,Hyderabad,24.389546941261543,False,61.33,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1517,0.011375080000000001,False,8,Eduardo García Martín,Hyderabad,27.44485379811669,False,43.52,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1518,0.08120229999999999,False,8,Bartholomew Owogbalor Ogbeche,Hyderabad,13.462912017836265,True,84.46,Head,Ground,False,Unassisted,Set Piece - Free Kick
1519,0.23262975,False,20,Aniket Anil Jadhav,Hyderabad,13.679546776117984,True,103.53,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1520,0.19249521,False,23,Jorge Rolando Pereyra Díaz,Kerala Blasters,11.136426715962346,True,85.36,Head,Volley,False,Unassisted,Set Piece - Free Kick
1521,0.06049835,False,26,Lalthathanga Khawlhring,Kerala Blasters,15.04792344478134,True,113.5,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1522,0.005987503000000001,False,38,Adrián Nicolás Luna Retamar,Kerala Blasters,37.100134770644694,False,89.85,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1523,0.2992603,True,41,Álvaro Vázquez García,Kerala Blasters,8.367197858303573,True,65.27,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1524,0.05363028500000001,False,46,Bartholomew Owogbalor Ogbeche,Hyderabad,10.56787585089833,True,60.52,Head,Ground,False,Unassisted,Set Piece - Free Kick
1525,0.05312386,False,48,Bartholomew Owogbalor Ogbeche,Hyderabad,16.57045563646335,True,108.65,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1526,0.308627,False,3,Bartholomew Owogbalor Ogbeche,Hyderabad,7.184010022264729,True,73.84,Other Bodypart,Ground,False,Unassisted,Set Piece - Free Kick
1527,0.08371134,False,6,Álvaro Vázquez García,Kerala Blasters,22.458851261807666,False,76.09,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1528,0.015782865,False,7,Aniket Anil Jadhav,Hyderabad,18.831091311976582,True,25.48,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1529,0.008107699000000001,False,10,Adrián Nicolás Luna Retamar,Kerala Blasters,33.05102116425452,False,62.81,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
1530,0.025123034000000002,False,11,Álvaro Vázquez García,Kerala Blasters,29.459293949448284,False,82.39,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1531,0.028808359000000002,False,14,Bartholomew Owogbalor Ogbeche,Hyderabad,22.539964507514195,False,63.09,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1532,0.01677911,False,15,Juan Antonio González Fernández,Hyderabad,18.445866745696716,True,32.83,Head,Ground,False,Unassisted,Set Piece - Free Kick
1533,0.009856811,False,19,Álvaro Vázquez García,Kerala Blasters,19.985995096567,False,18.07,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1534,0.08371403,False,25,Aniket Anil Jadhav,Hyderabad,17.5504985684168,True,42.69,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1535,0.03751715,False,29,Jorge Rolando Pereyra Díaz,Kerala Blasters,21.786693186438367,True,38.29,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1536,0.11362826000000001,False,34,Javier Siverio Toro,Hyderabad,12.390722335683257,True,42.06,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1537,0.12061848,False,36,Nishu Kumar Tashni,Kerala Blasters,17.68191166135607,True,126.03,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1538,0.0056013605,False,39,Marko Lešković,Kerala Blasters,44.13671940686123,False,69.72,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1539,0.029631224,False,44,Mohammad Yasir,Hyderabad,26.309694030908076,False,95.23,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1540,0.052603044,False,46,João Victor de Albuquerque Bruno,Hyderabad,10.288342918079667,True,25.32,Head,Ground,False,Unassisted,Set Piece - Free Kick
1541,0.13885406,False,46,Javier Siverio Toro,Hyderabad,7.021395872616788,True,79.33,Head,Ground,False,Unassisted,Set Piece - Free Kick
1542,0.008501784,False,54,Álvaro Vázquez García,Kerala Blasters,35.07035785389137,False,108.8,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1543,0.038242545,False,2,Mirlan Murzaev,Chennaiyin,23.148650068632506,False,93.72,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1544,0.07802496,False,7,Jorge Ortiz Mendoza,Goa,14.257980221616245,True,122.69,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1545,0.18134935,False,7,Aibanbha Kupar Dohling,Goa,4.140048308896888,True,127.15,Head,Ground,False,Unassisted,Set Piece - Free Kick
1546,0.009014561,False,8,Mirlan Murzaev,Chennaiyin,30.72100258780628,False,42.36,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1547,0.18859027,False,18,Jorge Ortiz Mendoza,Goa,11.207140580897526,True,145.18,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1548,0.015615588000000001,False,28,Edwin Sydney Vanspaul,Chennaiyin,29.614354627443767,False,84.96,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
1549,0.01939219,False,38,Glan Martins,Goa,31.82153358969363,False,114.31,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1550,0.24366409,False,38,Jorge Ortiz Mendoza,Goa,9.440338976964755,True,36.38,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1551,0.034994934000000005,False,43,Muhammed Nemil Valiyattil,Goa,26.99814808463721,False,103.06,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1552,0.16160232,False,45,Jorge Ortiz Mendoza,Goa,14.243595051811885,True,141.84,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1553,0.16580032,False,46,Aibanbha Kupar Dohling,Goa,6.835202996254029,True,110.56,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1554,0.065395944,False,1,Jorge Ortiz Mendoza,Goa,12.182774724995943,True,41.67,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1555,0.05176302,False,6,Devendra Dhaku Murgaokar,Goa,17.807021087200408,True,72.68,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1556,0.018373337,False,16,Eduardo Bedia Peláez,Goa,34.52448406565984,False,87.84,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1557,0.10680467,False,17,Devendra Dhaku Murgaokar,Goa,10.534229919647668,True,109.98,Head,Ground,False,Unassisted,Set Piece - Free Kick
1558,0.011646746000000001,False,17,Anisa Anwar Ali,Goa,16.03527361787132,True,162.58,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1559,0.021558747,False,20,Eduardo Bedia Peláez,Goa,31.529668567874285,False,76.05,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1560,0.025222586,False,22,Jorge Ortiz Mendoza,Goa,26.098467387952113,False,60.88,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1561,0.07787557,False,29,Mirlan Murzaev,Chennaiyin,19.769926656414277,False,70.19,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1562,0.028421875000000003,True,36,Jorge Ortiz Mendoza,Goa,28.836782067352804,False,80.02,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1563,0.024036003,False,38,Makan Winkle Chote,Goa,23.4138847695123,True,46.56,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1564,0.15433677,False,5,Sahal Abdul Samad,Kerala Blasters,18.76832437912346,True,131.76,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1565,0.5091888,False,8,Álvaro Vázquez García,Kerala Blasters,9.442986815621417,True,114.39,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1566,0.0576342,False,8,Lalthathanga Khawlhring,Kerala Blasters,18.54319282108667,False,82.87,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1567,0.03467619,False,8,Adrián Nicolás Luna Retamar,Kerala Blasters,26.675082005497185,False,94.3,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1568,0.07589558,True,9,Jeakson Singh Thaunaojam,Kerala Blasters,9.080198235721507,True,16.64,Head,Ground,False,Unassisted,Set Piece - Free Kick
1569,0.018130064,False,18,Glan Martins,Goa,26.43936459145719,False,107.61,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1570,0.0057341517000000005,True,19,Adrián Nicolás Luna Retamar,Kerala Blasters,37.30442333021649,False,55.93,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1571,0.10085581,False,21,Devendra Dhaku Murgaokar,Goa,12.513193037750193,True,79.41,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1572,0.0073608556000000006,False,22,Jorge Ortiz Mendoza,Goa,31.175631509241313,False,41.36,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1573,0.053012595,True,23,Jorge Ortiz Mendoza,Goa,20.45605044968358,False,79.29,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1574,0.030468404,False,26,Muhammed Nemil Valiyattil,Goa,31.600632905054283,False,90.36,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1575,0.033727560000000004,False,27,Sahal Abdul Samad,Kerala Blasters,16.20493751916372,True,125.46,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1576,0.4701238,False,32,Sahal Abdul Samad,Kerala Blasters,4.8332183894378336,True,65.56,Head,Ground,False,Unassisted,Set Piece - Free Kick
1577,0.04779429,False,36,Muhammed Nemil Valiyattil,Goa,20.511703976023057,True,139.94,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1578,0.00018,True,37,Eduardo Bedia Peláez,Goa,39.2,False,180.0,Left Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1579,0.022818170000000002,False,39,Glan Martins,Goa,22.495555116511344,False,100.76,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
1580,0.0069167735,False,1,Jorge Ortiz Mendoza,Goa,32.99848481370016,False,31.62,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1581,0.021897858000000003,False,8,Glan Martins,Goa,30.55912302406599,False,86.44,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1582,0.10282344,False,10,Iván Garrido González,Goa,5.594640292279746,True,24.27,Head,Ground,False,Unassisted,Set Piece - Free Kick
1583,0.03980119,False,12,Devendra Dhaku Murgaokar,Goa,15.461565250646517,True,143.95,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1584,0.0066063236,False,13,Aibanbha Kupar Dohling,Goa,38.92248707366989,False,82.62,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1585,0.007177959,False,17,Eduardo Bedia Peláez,Goa,34.226597844366594,False,134.29,Left Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1586,0.03647683,False,18,Devendra Dhaku Murgaokar,Goa,19.920090361240838,True,127.04,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
1587,0.04328464,False,29,Bijoy Varghese,Kerala Blasters,10.558882516630252,True,28.26,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1588,0.20432194,False,29,Devendra Dhaku Murgaokar,Goa,16.101242188104624,True,106.97,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1589,0.020928822,False,36,Eduardo Bedia Peláez,Goa,31.89263237802738,False,96.3,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
1590,0.07165355,False,36,Makan Winkle Chote,Goa,15.02331521336087,True,120.83,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
1591,0.05882094,False,41,Eduardo Bedia Peláez,Goa,26.759110598074823,False,111.48,Left Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1592,0.023416284000000002,False,43,Álvaro Vázquez García,Kerala Blasters,15.116216457830973,True,161.09,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
1593,0.13152257,False,48,Jorge Ortiz Mendoza,Goa,15.445711378890904,True,38.43,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
1594,0.009263045000000001,False,49,Jorge Ortiz Mendoza,Goa,24.806853891616324,False,41.08,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1595,0.013589442,False,49,Seriton Fernandes,Goa,29.8104008694952,False,110.62,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1596,0.051168937000000005,False,0,Greg Stewart,Jamshedpur,15.786703265723336,True,35.2,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1597,0.085634425,False,3,Seminlen Doungel,Jamshedpur,9.17877987534291,True,60.64,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
1598,0.24598362000000001,False,6,Mohammad Sajid Dhot,Chennaiyin,2.37697286480094,True,104.62,Head,Ground,False,Unassisted,Set Piece - Free Kick
1599,0.063873224,False,9,Jordan Murray,Jamshedpur,9.58801335001157,True,73.64,Head,Ground,False,Unassisted,Set Piece - Free Kick
1600,0.041853927000000006,False,9,Greg Stewart,Jamshedpur,17.755280904564703,True,147.65,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1601,0.027027208,False,19,Seminlen Doungel,Jamshedpur,25.389958645102197,False,133.88,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1602,0.007859819,False,21,Mirlan Murzaev,Chennaiyin,38.013813278859566,False,63.77,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1603,0.1268914,False,23,Greg Stewart,Jamshedpur,7.200694410957871,True,99.59,Head,Ground,False,Unassisted,Set Piece - Free Kick
1604,0.12959753000000002,True,30,Łukasz Gikiewicz,Chennaiyin,8.881441324469812,True,144.16,Head,Ground,False,Unassisted,Set Piece - Free Kick
1605,0.024934677000000002,False,37,Boris Singh Thangjam,Jamshedpur,26.04496112494699,False,55.64,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1606,0.09468792000000001,False,44,Greg Stewart,Jamshedpur,14.159802258506302,True,79.01,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1607,0.057728667000000004,False,45,Seminlen Doungel,Jamshedpur,18.999473676920637,True,145.72,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1608,0.032746065000000005,False,5,Ritwik Kumar Das,Jamshedpur,25.759658382827986,False,116.76,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1609,0.04881183,False,8,Jordan Murray,Jamshedpur,18.05103875127412,True,99.57,Right Foot,Volley,False,Unassisted,Set Piece - Free Kick
1610,0.09815268,False,15,Germanpreet Singh,Chennaiyin,11.094142598686929,True,62.05,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1611,0.010047208,False,18,Mirlan Murzaev,Chennaiyin,29.38247777162437,False,42.1,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1612,0.0047153495,False,20,Greg Stewart,Chennaiyin,63.602908738516035,False,95.59,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1613,0.006149243600000001,False,23,Mirlan Murzaev,Chennaiyin,40.13589415971693,False,85.28,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1614,0.005470735,False,25,Mohammad Mobashir Rahman,Jamshedpur,23.95495773321256,False,157.93,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1615,0.034897040000000004,False,26,Jordan Murray,Jamshedpur,25.047954008261836,False,62.41,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1616,0.0867078,False,27,Greg Stewart,Jamshedpur,13.884163640637482,True,141.73,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1617,0.12270457,False,27,Jordan Murray,Jamshedpur,12.841339493993605,True,61.64,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1618,0.049997702000000005,False,27,Jordan Murray,Jamshedpur,23.45570293127026,False,69.02,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1619,0.31630695000000003,False,36,Ishan Pandita,Jamshedpur,9.780081799248928,True,106.03,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1620,0.008351667,False,38,Łukasz Gikiewicz,Chennaiyin,21.608563117431014,True,41.44,Head,Ground,False,Unassisted,Set Piece - Free Kick
1621,0.016528914000000002,False,41,Ishan Pandita,Jamshedpur,15.981239000778379,True,81.36,Head,Ground,False,Unassisted,Set Piece - Free Kick
1622,0.015869338,False,50,Mohammad Mobashir Rahman,Jamshedpur,34.53244850861288,False,83.35,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1623,0.212586,False,4,Muhammed Nemil Valiyattil,Goa,18.272657168567466,True,68.49,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1624,0.023382338000000003,False,8,Jorge Ortiz Mendoza,Goa,32.50984466280945,False,91.41,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1625,0.009571999000000001,False,18,Saviour Gama,Goa,29.82113344593059,False,52.63,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1626,0.1550068,False,19,Muhammed Nemil Valiyattil,Goa,15.615697230671445,True,87.43,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1627,0.007737397700000001,False,21,Liston Colaco,ATK Mohun Bagan,29.90819285747636,False,38.21,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1628,0.009847494,False,21,Hugo Adnan Boumous,ATK Mohun Bagan,25.12130569854999,False,40.16,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1629,0.031205859000000002,True,22,Liston Colaco,Goa,29.772470505485426,False,59.3,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1630,0.023366444,False,24,Jorge Ortiz Mendoza,Goa,31.990779921721195,False,104.3,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1631,0.008782483,False,29,Jorge Ortiz Mendoza,Goa,33.68085509603341,False,52.72,Right Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1632,0.08106783000000001,False,41,Roy Krishna,ATK Mohun Bagan,14.462710672622887,True,29.4,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1633,0.030995192,False,47,Manvir Singh,ATK Mohun Bagan,16.329421300217593,True,151.87,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1634,0.12312301,False,2,Seriton Fernandes,Goa,7.023531875061152,True,118.02,Head,Ground,False,Unassisted,Set Piece - Free Kick
1635,0.02624189,False,4,Alberto Noguera Ripoll,Goa,28.281619472724678,False,96.5,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1636,0.037390599999999996,False,9,Hugo Adnan Boumous,ATK Mohun Bagan,19.419577750301375,True,122.38,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1637,0.04750247,True,10,Roy Krishna,ATK Mohun Bagan,17.837040113202644,True,59.7,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1638,0.06597572,False,14,Seriton Fernandes,Goa,11.985407794480755,True,144.85,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1639,0.0461375,False,21,Aibanbha Kupar Dohling,Goa,10.278618584226193,True,109.32,Head,Ground,False,Unassisted,Set Piece - Free Kick
1640,0.04068067,False,21,Alberto Noguera Ripoll,Goa,20.00624902374256,True,128.3,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1641,0.024366025000000003,False,25,Jorge Ortiz Mendoza,Goa,29.617731175766988,False,118.21,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1642,0.041288503000000004,True,35,Jorge Ortiz Mendoza,Goa,18.866372200293302,True,120.23,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1643,0.023588875000000002,False,47,Jorge Ortiz Mendoza,Goa,27.56755339162327,False,114.43,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1644,0.09882095,False,49,Nongdamba Singh Naorem,Goa,8.705170877128149,True,91.97,Head,Ground,False,Unassisted,Set Piece - Free Kick
1645,0.013591199,False,12,Joel Joseph Chianese,Hyderabad,16.348700254148646,True,14.89,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1646,0.04478548,True,19,Amir Derviševič,East Bengal,25.86058777367599,False,48.61,Left Foot,Ground,False,Unassisted,Set Piece - Direct Free Kick
1647,0.38707638,False,28,Daniel Chima Chukwu,East Bengal,14.214429288578561,True,45.86,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1648,0.07200336,False,34,Daniel Chima Chukwu,East Bengal,15.981239000778388,True,134.49,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1649,0.25236127,True,34,Bartholomew Owogbalor Ogbeche,Hyderabad,6.747592163134938,True,96.81,Head,Ground,False,Unassisted,Set Piece - Free Kick
1650,0.05111025,False,38,Rohit Danu,Hyderabad,20.31575743111735,False,112.27,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1651,0.062422328000000006,False,39,Mohammed Rafique,East Bengal,20.260799589354814,False,68.88,Right Foot,Volley,True,Unassisted,Set Piece - Free Kick
1652,0.017431473,False,43,Aniket Anil Jadhav,Hyderabad,20.83386665984018,True,51.04,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1653,0.008016703,False,44,Amarjit Singh Kiyam Singh,East Bengal,33.120386471175124,False,127.15,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1654,0.014511577000000001,False,5,Akash Mishra,Hyderabad,19.43630623343849,True,29.6,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1655,0.09500994,False,6,Eduardo García Martín,Hyderabad,8.860022573334675,True,16.39,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1656,0.030891037000000003,False,14,Aniket Anil Jadhav,Hyderabad,22.49555511651136,False,122.84,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1657,0.011864893000000001,False,25,Sourav Das,East Bengal,32.70015290484129,False,70.9,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1658,0.029125975000000002,False,29,Aniket Anil Jadhav,Hyderabad,23.407904647789383,False,76.91,Left Foot,Volley,True,Unassisted,Set Piece - Free Kick
1659,0.07981554,False,32,Sahil Tavora,Hyderabad,19.027611515899725,True,60.74,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
1660,0.04886347,False,36,Balwant Singh,East Bengal,9.501578816175765,True,40.73,Head,Ground,False,Unassisted,Set Piece - Free Kick
1661,0.015062148000000001,False,39,Sahil Tavora,Hyderabad,34.4268790336853,False,100.04,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1662,0.036382265000000004,False,41,Bartholomew Owogbalor Ogbeche,Hyderabad,23.96351393264352,False,113.36,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1663,0.029794741000000003,False,50,João Victor de Albuquerque Bruno,Hyderabad,18.83454273402994,True,124.62,Head,Ground,False,Unassisted,Set Piece - Free Kick
1664,0.0876077,False,52,Bartholomew Owogbalor Ogbeche,Hyderabad,7.655063683601858,True,109.86,Head,Ground,False,Unassisted,Set Piece - Free Kick
1665,0.09943372,True,1,Suhair Vadakkepeedika,NorthEast United,7.56042326857432,True,52.52,Head,Ground,False,Unassisted,Set Piece - Free Kick
1666,0.0036076372,False,3,Mathias Coureur,ATK Mohun Bagan,57.89991364414976,False,86.63,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1667,0.014193875000000002,False,5,Suhair Vadakkepeedika,NorthEast United,30.549795416663596,False,60.16,Right Foot,Ground,False,Unassisted,Set Piece - Free Kick
1668,0.04132909,False,11,Subhasish Bose,ATK Mohun Bagan,11.374093370462543,True,147.57,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1669,0.31727698,False,11,Manvir Singh,ATK Mohun Bagan,5.186520991955977,True,146.0,Left Foot,Volley,False,Unassisted,Set Piece - Free Kick
1670,0.051452212000000004,False,14,Roy Krishna,ATK Mohun Bagan,19.722575896672325,True,153.82,Right Foot,Ground,True,Unassisted,Set Piece - Free Kick
1671,0.026384424,False,17,Khassa Camara,NorthEast United,29.224989307098124,False,84.7,Left Foot,Ground,False,Unassisted,Set Piece - Free Kick
1672,0.3950074,False,17,Roy Krishna,ATK Mohun Bagan,7.224956747275375,True,138.37,Left Foot,Ground,True,Unassisted,Set Piece - Free Kick
